event_time,cumulative_possession_away,cumulative_possession_home,avg_pass_length_home,avg_pass_duration_home,cumulative_num_passes_home,avg_pass_length_away,avg_pass_duration_away,cumulative_num_passes_away,cumulative_shots_attempted_home,cumulative_shots_attempted_away,location_x_home,location_y_home,location_x_away,location_y_away,time_to_home_goal,time_to_away_goal
532,222.73188700399996,41.249601,22.6341833625,1.7048155000000003,16.0,21.177111747368425,1.6385577894736838,57.0,0.0,2.0,51.1,28.0,15.9,1.9,,
533,222.73188700399996,41.249601,22.6341833625,1.7048155000000003,16.0,21.177111747368425,1.6385577894736838,57.0,0.0,2.0,51.1,28.0,15.9,1.9,,
534,222.73188700399996,41.249601,22.6341833625,1.7048155000000003,16.0,21.177111747368425,1.6385577894736838,57.0,0.0,2.0,51.1,28.0,15.9,1.9,,
535,222.73188700399996,41.249601,22.6341833625,1.7048155000000003,16.0,21.177111747368425,1.6385577894736838,57.0,0.0,2.0,51.1,28.0,15.9,1.9,,
536,222.73188700399996,41.249601,22.6341833625,1.7048155000000003,16.0,21.177111747368425,1.6385577894736838,57.0,0.0,2.0,51.1,28.0,15.9,1.9,,
537,222.73188700399996,41.249601,22.6341833625,1.7048155000000003,16.0,21.177111747368425,1.6385577894736838,57.0,0.0,2.0,51.1,28.0,15.9,1.9,,
538,222.73188700399996,41.249601,22.6341833625,1.7048155000000003,16.0,21.177111747368425,1.6385577894736838,57.0,0.0,2.0,51.1,28.0,15.9,1.9,,
539,222.73188700399996,41.249601,22.6341833625,1.7048155000000003,16.0,21.177111747368425,1.6385577894736838,57.0,0.0,2.0,51.1,28.0,15.9,1.9,,
540,222.73188700399996,41.249601,22.6341833625,1.7048155000000003,16.0,21.177111747368425,1.6385577894736838,57.0,0.0,2.0,51.1,28.0,15.9,1.9,,
541,222.73188700399996,41.249601,22.6341833625,1.7048155000000003,16.0,21.177111747368425,1.6385577894736838,57.0,0.0,2.0,51.1,28.0,15.9,1.9,,
542,222.73188700399996,42.672284999999995,22.25062310588235,1.688219529411765,17.0,21.177111747368425,1.6385577894736838,57.0,0.0,2.0,2.0,0.1,15.9,1.9,,
543,222.73188700399996,42.672284999999995,22.25062310588235,1.688219529411765,17.0,21.177111747368425,1.6385577894736838,57.0,0.0,2.0,9.8,14.2,15.9,1.9,,
544,222.73188700399996,42.672284999999995,22.25062310588235,1.688219529411765,17.0,21.177111747368425,1.6385577894736838,57.0,0.0,2.0,9.8,14.2,15.9,1.9,,
545,222.73188700399996,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,21.177111747368425,1.6385577894736838,57.0,0.0,2.0,16.7,13.3,15.9,1.9,,
546,222.73188700399996,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,21.177111747368425,1.6385577894736838,57.0,0.0,2.0,16.7,13.3,15.9,1.9,,
547,222.73188700399996,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,21.177111747368425,1.6385577894736838,57.0,0.0,2.0,16.7,13.3,15.9,1.9,,
548,224.18051500399997,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,21.177111747368425,1.6385577894736838,57.0,0.0,2.0,16.7,13.3,54.5,41.8,,
549,225.04757300399996,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,20.99137406206897,1.6252560689655169,58.0,0.0,2.0,16.7,13.3,51.5,41.2,,
550,230.70198200399994,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,20.99137406206897,1.6252560689655169,58.0,0.0,2.0,16.7,13.3,51.2,51.6,,
551,230.70198200399994,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,20.99137406206897,1.6252560689655169,58.0,0.0,2.0,16.7,13.3,51.2,51.6,,
552,230.70198200399994,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,20.99137406206897,1.6252560689655169,58.0,0.0,2.0,16.7,13.3,51.2,51.6,,
553,230.70198200399994,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,20.99137406206897,1.6252560689655169,58.0,0.0,2.0,16.7,13.3,51.2,51.6,,
554,230.70198200399994,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,20.99137406206897,1.6252560689655169,58.0,0.0,2.0,16.7,13.3,51.2,51.6,,
555,230.70198200399994,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,20.99137406206897,1.6252560689655169,58.0,0.0,2.0,16.7,13.3,51.2,51.6,,
556,231.76545700399996,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,20.815871603389834,1.6157343559322028,59.0,0.0,2.0,16.7,13.3,52.8,51.8,,
557,232.76249600399996,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,20.635956710000006,1.6054227666666663,60.0,0.0,2.0,16.7,13.3,63.3,50.1,,
558,233.74587400599995,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,20.458092091803284,1.5949004590163929,61.0,0.0,2.0,16.7,13.3,69.2,58.2,,
559,234.95658200599996,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,20.232151993548396,1.5886118387096768,62.0,0.0,2.0,16.7,13.3,75.3,50.2,,
560,236.05153200599997,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,20.04091356507937,1.5801410158730154,63.0,0.0,2.0,16.7,13.3,81.5,54.0,,
561,236.50696800599997,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,20.04091356507937,1.5801410158730154,63.0,0.0,2.0,16.7,13.3,74.8,58.7,,
562,238.00261800599998,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,20.094961790625007,1.5788208437499995,64.0,0.0,2.0,16.7,13.3,75.0,58.7,,
563,239.37669700599997,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,20.094961790625007,1.5788208437499995,64.0,0.0,2.0,16.7,13.3,75.0,35.2,,
564,239.37669700599997,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,20.094961790625007,1.5788208437499995,64.0,0.0,2.0,16.7,13.3,75.0,35.2,,
565,241.05271000599998,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,20.239219024615394,1.5803161076923071,65.0,0.0,2.0,16.7,13.3,78.6,31.5,,
566,242.26403300599998,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,20.239219024615394,1.5803161076923071,65.0,0.0,2.0,16.7,13.3,91.9,5.2,,
567,242.26403300599998,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,20.239219024615394,1.5803161076923071,65.0,0.0,2.0,16.7,13.3,91.9,5.2,,
568,243.52533900599997,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,20.19737347878789,1.575482621212121,66.0,0.0,2.0,16.7,13.3,91.9,5.2,,
569,247.04368800599997,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,20.19737347878789,1.575482621212121,66.0,0.0,2.0,16.7,13.3,80.8,18.7,,
570,247.04368800599997,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,20.19737347878789,1.575482621212121,66.0,0.0,2.0,16.7,13.3,80.8,18.7,,
571,247.04368800599997,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,20.19737347878789,1.575482621212121,66.0,0.0,2.0,16.7,13.3,80.8,18.7,,
572,247.69735300599996,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,20.034284068656728,1.561724149253731,67.0,0.0,2.0,16.7,13.3,83.6,11.2,,
573,249.25992600599994,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,20.18972230294119,1.561736632352941,68.0,0.0,2.0,16.7,13.3,87.3,2.7,,
574,249.25992600599994,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,20.18972230294119,1.561736632352941,68.0,0.0,2.0,16.7,13.3,87.3,2.7,,
575,251.00511200599993,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,20.18972230294119,1.561736632352941,68.0,0.0,2.0,16.7,13.3,57.9,11.2,,
576,252.36228000599993,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,20.15918412463769,1.558771869565217,69.0,0.0,2.0,16.7,13.3,57.9,11.0,,
577,252.36228000599993,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,20.15918412463769,1.558771869565217,69.0,0.0,2.0,16.7,13.3,57.9,11.0,,
578,253.31160600599995,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,20.073084822857155,1.5500654999999997,70.0,0.0,2.0,16.7,13.3,53.9,28.8,,
579,254.80859100599994,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,20.100512430985926,1.5493178873239433,71.0,0.0,2.0,16.7,13.3,66.5,35.2,,
580,259.17893900599995,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,20.100512430985926,1.5493178873239433,71.0,0.0,2.0,16.7,13.3,53.4,52.9,,
581,259.17893900599995,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,20.100512430985926,1.5493178873239433,71.0,0.0,2.0,16.7,13.3,53.4,52.9,,
582,259.17893900599995,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,20.100512430985926,1.5493178873239433,71.0,0.0,2.0,16.7,13.3,53.4,52.9,,
583,259.17893900599995,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,20.100512430985926,1.5493178873239433,71.0,0.0,2.0,16.7,13.3,53.4,52.9,,
584,259.79516300599994,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,20.064786744444454,1.5363582499999997,72.0,0.0,2.0,16.7,13.3,74.4,67.7,,
585,260.85222600599997,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,20.064786744444454,1.5363582499999997,72.0,0.0,2.0,16.7,13.3,91.2,62.7,,
586,261.69481400599994,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,19.893312747945213,1.5268545479452051,73.0,0.0,2.0,16.7,13.3,91.7,60.6,,
587,263.70127000599996,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,19.955551494594605,1.5333356486486485,74.0,0.0,2.0,16.7,13.3,85.3,56.6,,
588,263.70127000599996,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,19.955551494594605,1.5333356486486485,74.0,0.0,2.0,16.7,13.3,85.3,56.6,,
589,265.77890500599995,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,19.90314804800001,1.533032293333333,75.0,0.0,2.0,16.7,13.3,111.4,57.6,,
590,266.5765310059999,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,19.90314804800001,1.533032293333333,75.0,0.0,2.0,16.7,13.3,7.8,38.5,,
591,270.57548600599995,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,20.11731307368422,1.5576508552631576,76.0,0.0,2.0,16.7,13.3,10.4,42.7,,
592,270.57548600599995,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,20.11731307368422,1.5576508552631576,76.0,0.0,2.0,16.7,13.3,10.4,42.7,,
593,270.57548600599995,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,20.11731307368422,1.5576508552631576,76.0,0.0,2.0,16.7,13.3,10.4,42.7,,
594,270.57548600599995,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,20.11731307368422,1.5576508552631576,76.0,0.0,2.0,16.7,13.3,10.4,42.7,,
595,273.25369500599993,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,20.278127189610398,1.5722035584415581,77.0,0.0,2.0,16.7,13.3,77.3,21.3,,
596,273.25369500599993,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,20.278127189610398,1.5722035584415581,77.0,0.0,2.0,16.7,13.3,77.3,21.3,,
597,278.2615540059999,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,20.278127189610398,1.5722035584415581,77.0,0.0,2.0,16.7,13.3,45.0,17.7,,
598,278.2615540059999,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,20.278127189610398,1.5722035584415581,77.0,0.0,2.0,16.7,13.3,45.0,17.7,,
599,278.2615540059999,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,20.278127189610398,1.5722035584415581,77.0,0.0,2.0,16.7,13.3,45.0,17.7,,
600,278.2615540059999,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,20.278127189610398,1.5722035584415581,77.0,0.0,2.0,16.7,13.3,45.0,17.7,,
601,278.2615540059999,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,20.278127189610398,1.5722035584415581,77.0,0.0,2.0,16.7,13.3,45.0,17.7,,
602,279.4430050059999,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,20.244653789743598,1.5671939102564099,78.0,0.0,2.0,16.7,13.3,47.3,17.7,,
603,279.4430050059999,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,20.244653789743598,1.5671939102564099,78.0,0.0,2.0,16.7,13.3,47.3,17.7,,
604,283.6369270059999,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,20.618636108860766,1.590921556962025,79.0,0.0,2.0,16.7,13.3,37.2,34.6,,
605,283.6369270059999,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,20.618636108860766,1.590921556962025,79.0,0.0,2.0,16.7,13.3,37.2,34.6,,
606,283.6369270059999,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,20.618636108860766,1.590921556962025,79.0,0.0,2.0,16.7,13.3,37.2,34.6,,
607,283.6369270059999,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,20.618636108860766,1.590921556962025,79.0,0.0,2.0,16.7,13.3,37.2,34.6,,
608,285.2905690069999,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,20.49604775750001,1.5915882374999994,80.0,0.0,2.0,16.7,13.3,64.2,76.3,,
609,287.03796700699985,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,20.49604775750001,1.5915882374999994,80.0,0.0,2.0,16.7,13.3,75.0,76.8,,
610,287.03796700699985,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,20.49604775750001,1.5915882374999994,80.0,0.0,2.0,16.7,13.3,75.0,76.8,,
611,288.44110200699987,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,20.401886118518526,1.5892616543209872,81.0,0.0,2.0,16.7,13.3,75.0,76.8,,
612,288.44110200699987,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,20.401886118518526,1.5892616543209872,81.0,0.0,2.0,16.7,13.3,75.0,76.8,,
613,290.74943700699987,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,20.401886118518526,1.5892616543209872,81.0,0.0,2.0,16.7,13.3,66.9,66.8,,
614,290.74943700699987,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,20.401886118518526,1.5892616543209872,81.0,0.0,2.0,16.7,13.3,66.9,66.8,,
615,292.01191400699986,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,20.33431050731708,1.5852764756097555,82.0,0.0,2.0,16.7,13.3,69.2,71.2,,
616,293.87951600699984,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,20.33431050731708,1.5852764756097555,82.0,0.0,2.0,16.7,13.3,82.2,78.4,,
617,293.87951600699984,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,20.33431050731708,1.5852764756097555,82.0,0.0,2.0,16.7,13.3,82.2,78.4,,
618,294.51617600699984,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,20.258461886746993,1.5738473614457826,83.0,0.0,2.0,16.7,13.3,82.2,78.4,,
619,296.16102800699986,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,20.281119221428575,1.574692654761904,84.0,0.0,2.0,16.7,13.3,87.5,65.4,,
620,297.13894200699986,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,20.207265712941183,1.5672866470588227,85.0,0.0,2.0,16.7,13.3,69.2,77.9,,
621,298.1990930069999,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,20.207265712941183,1.5672866470588227,85.0,0.0,2.0,16.7,13.3,70.9,64.0,,
622,299.5506730069999,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,20.33430657674419,1.5647784302325574,86.0,0.0,2.0,16.7,13.3,69.0,62.7,,
623,299.5506730069999,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,20.33430657674419,1.5647784302325574,86.0,0.0,2.0,16.7,13.3,69.0,62.7,,
624,302.8933200069999,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,20.33430657674419,1.5647784302325574,86.0,0.0,2.0,16.7,13.3,56.7,34.1,,
625,302.8933200069999,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,20.33430657674419,1.5647784302325574,86.0,0.0,2.0,16.7,13.3,56.7,34.1,,
626,302.8933200069999,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,20.33430657674419,1.5647784302325574,86.0,0.0,2.0,16.7,13.3,56.7,34.1,,
627,304.2082480069999,45.984970999999994,24.06559032222222,1.7784676666666668,18.0,20.35817585747127,1.561906586206896,87.0,0.0,2.0,16.7,13.3,71.4,28.5,,
628,304.2082480069999,48.523357,24.06559032222222,1.7784676666666668,18.0,20.35817585747127,1.561906586206896,87.0,0.0,2.0,27.0,57.2,97.5,23.1,,
629,304.2082480069999,48.523357,24.06559032222222,1.7784676666666668,18.0,20.35817585747127,1.561906586206896,87.0,0.0,2.0,27.0,57.2,97.5,23.1,,
630,304.2082480069999,48.523357,24.06559032222222,1.7784676666666668,18.0,20.35817585747127,1.561906586206896,87.0,0.0,2.0,27.0,57.2,97.5,23.1,,
631,304.2082480069999,50.046394,23.499751515789473,1.735657315789474,19.0,20.35817585747127,1.561906586206896,87.0,0.0,2.0,43.1,66.3,97.5,23.1,,
632,304.2082480069999,52.075475,23.499751515789473,1.735657315789474,19.0,20.35817585747127,1.561906586206896,87.0,0.0,2.0,50.3,77.5,97.5,23.1,,
633,304.2082480069999,52.823550999999995,23.499751515789473,1.735657315789474,19.0,20.35817585747127,1.561906586206896,87.0,0.0,2.0,63.3,8.5,97.5,23.1,,
634,304.2082480069999,53.72484299999999,23.06835319,1.6939390500000002,20.0,20.35817585747127,1.561906586206896,87.0,0.0,2.0,58.1,76.4,97.5,23.1,,
635,304.2082480069999,55.47724699999999,22.240701445454544,1.6195993181818182,22.0,20.35817585747127,1.561906586206896,87.0,0.0,2.0,73.7,75.8,97.5,23.1,,
636,304.2082480069999,55.47724699999999,22.240701445454544,1.6195993181818182,22.0,20.35817585747127,1.561906586206896,87.0,0.0,2.0,73.7,75.8,97.5,23.1,,
637,304.2082480069999,56.44084799999999,22.240701445454544,1.6195993181818182,22.0,20.35817585747127,1.561906586206896,87.0,0.0,2.0,75.1,54.9,97.5,23.1,,
638,304.4882940069999,56.44084799999999,22.240701445454544,1.6195993181818182,22.0,20.35817585747127,1.561906586206896,87.0,0.0,2.0,75.1,54.9,42.0,34.6,,
639,304.4882940069999,56.44084799999999,22.240701445454544,1.6195993181818182,22.0,20.35817585747127,1.561906586206896,87.0,0.0,2.0,75.1,54.9,42.0,34.6,,
640,304.4882940069999,56.44084799999999,22.240701445454544,1.6195993181818182,22.0,20.35817585747127,1.561906586206896,87.0,0.0,2.0,75.1,54.9,42.0,34.6,,
641,304.4882940069999,56.44084799999999,22.240701445454544,1.6195993181818182,22.0,20.35817585747127,1.561906586206896,87.0,0.0,2.0,75.1,54.9,42.0,34.6,,
642,304.4882940069999,56.44084799999999,22.240701445454544,1.6195993181818182,22.0,20.35817585747127,1.561906586206896,87.0,0.0,2.0,75.1,54.9,42.0,34.6,,
643,304.4882940069999,56.44084799999999,22.240701445454544,1.6195993181818182,22.0,20.35817585747127,1.561906586206896,87.0,0.0,2.0,75.1,54.9,42.0,34.6,,
644,304.4882940069999,56.44084799999999,22.240701445454544,1.6195993181818182,22.0,20.35817585747127,1.561906586206896,87.0,0.0,2.0,75.1,54.9,42.0,34.6,,
645,304.4882940069999,56.44084799999999,22.240701445454544,1.6195993181818182,22.0,20.35817585747127,1.561906586206896,87.0,0.0,2.0,75.1,54.9,42.0,34.6,,
646,304.4882940069999,56.44084799999999,22.240701445454544,1.6195993181818182,22.0,20.35817585747127,1.561906586206896,87.0,0.0,2.0,75.1,54.9,42.0,34.6,,
647,304.4882940069999,56.44084799999999,22.240701445454544,1.6195993181818182,22.0,20.35817585747127,1.561906586206896,87.0,0.0,2.0,75.1,54.9,42.0,34.6,,
648,304.4882940069999,56.44084799999999,22.240701445454544,1.6195993181818182,22.0,20.35817585747127,1.561906586206896,87.0,0.0,2.0,75.1,54.9,42.0,34.6,,
649,304.4882940069999,56.44084799999999,22.240701445454544,1.6195993181818182,22.0,20.35817585747127,1.561906586206896,87.0,0.0,2.0,75.1,54.9,42.0,34.6,,
650,304.4882940069999,56.44084799999999,22.240701445454544,1.6195993181818182,22.0,20.35817585747127,1.561906586206896,87.0,0.0,2.0,75.1,54.9,42.0,34.6,,
651,304.4882940069999,56.44084799999999,22.240701445454544,1.6195993181818182,22.0,20.35817585747127,1.561906586206896,87.0,0.0,2.0,75.1,54.9,42.0,34.6,,
652,304.4882940069999,56.44084799999999,22.240701445454544,1.6195993181818182,22.0,20.35817585747127,1.561906586206896,87.0,0.0,2.0,75.1,54.9,42.0,34.6,,
653,304.4882940069999,56.44084799999999,22.240701445454544,1.6195993181818182,22.0,20.35817585747127,1.561906586206896,87.0,0.0,2.0,75.1,54.9,42.0,34.6,,
654,304.4882940069999,56.44084799999999,22.240701445454544,1.6195993181818182,22.0,20.35817585747127,1.561906586206896,87.0,0.0,2.0,75.1,54.9,42.0,34.6,,
655,304.4882940069999,56.44084799999999,22.240701445454544,1.6195993181818182,22.0,20.35817585747127,1.561906586206896,87.0,0.0,2.0,75.1,54.9,42.0,34.6,,
656,304.4882940069999,56.44084799999999,22.240701445454544,1.6195993181818182,22.0,20.35817585747127,1.561906586206896,87.0,0.0,2.0,75.1,54.9,42.0,34.6,,
657,304.4882940069999,56.44084799999999,22.240701445454544,1.6195993181818182,22.0,20.35817585747127,1.561906586206896,87.0,0.0,2.0,75.1,54.9,42.0,34.6,,
658,304.4882940069999,56.44084799999999,22.240701445454544,1.6195993181818182,22.0,20.35817585747127,1.561906586206896,87.0,0.0,2.0,75.1,54.9,42.0,34.6,,
659,304.4882940069999,56.44084799999999,22.240701445454544,1.6195993181818182,22.0,20.35817585747127,1.561906586206896,87.0,0.0,2.0,75.1,54.9,42.0,34.6,,
660,304.4882940069999,56.44084799999999,22.240701445454544,1.6195993181818182,22.0,20.35817585747127,1.561906586206896,87.0,0.0,2.0,75.1,54.9,42.0,34.6,,
661,304.4882940069999,56.44084799999999,22.240701445454544,1.6195993181818182,22.0,20.35817585747127,1.561906586206896,87.0,0.0,2.0,75.1,54.9,42.0,34.6,,
662,304.4882940069999,56.44084799999999,22.240701445454544,1.6195993181818182,22.0,20.35817585747127,1.561906586206896,87.0,0.0,2.0,75.1,54.9,42.0,34.6,,
663,304.4882940069999,56.44084799999999,22.240701445454544,1.6195993181818182,22.0,20.35817585747127,1.561906586206896,87.0,0.0,2.0,75.1,54.9,42.0,34.6,,
664,304.4882940069999,56.44084799999999,22.240701445454544,1.6195993181818182,22.0,20.35817585747127,1.561906586206896,87.0,0.0,2.0,75.1,54.9,42.0,34.6,,
665,304.4882940069999,56.44084799999999,22.240701445454544,1.6195993181818182,22.0,20.35817585747127,1.561906586206896,87.0,0.0,2.0,75.1,54.9,42.0,34.6,,
666,304.4882940069999,56.44084799999999,22.240701445454544,1.6195993181818182,22.0,20.35817585747127,1.561906586206896,87.0,0.0,2.0,75.1,54.9,42.0,34.6,,
667,307.1109120069999,56.44084799999999,22.240701445454544,1.6195993181818182,22.0,20.40790324545455,1.5739601249999993,88.0,0.0,2.0,75.1,54.9,45.9,35.1,,
668,307.1109120069999,56.44084799999999,22.240701445454544,1.6195993181818182,22.0,20.40790324545455,1.5739601249999993,88.0,0.0,2.0,75.1,54.9,45.9,35.1,,
669,307.1109120069999,56.44084799999999,22.240701445454544,1.6195993181818182,22.0,20.40790324545455,1.5739601249999993,88.0,0.0,2.0,75.1,54.9,45.9,35.1,,
670,308.58870400699993,56.44084799999999,22.240701445454544,1.6195993181818182,22.0,20.36377618651686,1.5728795842696621,89.0,0.0,2.0,75.1,54.9,54.2,11.8,,
671,310.3417240069999,56.44084799999999,22.240701445454544,1.6195993181818182,22.0,20.36377618651686,1.5728795842696621,89.0,0.0,2.0,75.1,54.9,48.6,27.3,,
672,310.3417240069999,56.44084799999999,22.240701445454544,1.6195993181818182,22.0,20.36377618651686,1.5728795842696621,89.0,0.0,2.0,75.1,54.9,48.6,27.3,,
673,314.1062080069999,56.44084799999999,22.240701445454544,1.6195993181818182,22.0,20.496737851111114,1.5972307444444438,90.0,0.0,2.0,75.1,54.9,49.8,32.0,,
674,314.1062080069999,56.44084799999999,22.240701445454544,1.6195993181818182,22.0,20.496737851111114,1.5972307444444438,90.0,0.0,2.0,75.1,54.9,49.8,32.0,,
675,314.1062080069999,56.44084799999999,22.240701445454544,1.6195993181818182,22.0,20.496737851111114,1.5972307444444438,90.0,0.0,2.0,75.1,54.9,49.8,32.0,,
676,314.1062080069999,56.44084799999999,22.240701445454544,1.6195993181818182,22.0,20.496737851111114,1.5972307444444438,90.0,0.0,2.0,75.1,54.9,49.8,32.0,,
677,317.0376400069999,56.44084799999999,22.240701445454544,1.6195993181818182,22.0,20.496737851111114,1.5972307444444438,90.0,0.0,2.0,75.1,54.9,59.5,13.6,,
678,317.0376400069999,56.44084799999999,22.240701445454544,1.6195993181818182,22.0,20.496737851111114,1.5972307444444438,90.0,0.0,2.0,75.1,54.9,59.5,13.6,,
679,317.0376400069999,56.44084799999999,22.240701445454544,1.6195993181818182,22.0,20.496737851111114,1.5972307444444438,90.0,0.0,2.0,75.1,54.9,73.1,69.3,,
680,317.0376400069999,56.44084799999999,22.240701445454544,1.6195993181818182,22.0,20.496737851111114,1.5972307444444438,90.0,0.0,2.0,75.1,54.9,73.1,69.3,,
681,317.0376400069999,56.44084799999999,22.240701445454544,1.6195993181818182,22.0,20.496737851111114,1.5972307444444438,90.0,0.0,2.0,75.1,54.9,73.1,69.3,,
682,317.0376400069999,56.44084799999999,22.240701445454544,1.6195993181818182,22.0,20.496737851111114,1.5972307444444438,90.0,0.0,2.0,75.1,54.9,73.1,69.3,,
683,317.0376400069999,56.44084799999999,22.240701445454544,1.6195993181818182,22.0,20.496737851111114,1.5972307444444438,90.0,0.0,2.0,75.1,54.9,73.1,69.3,,
684,317.0376400069999,56.44084799999999,22.240701445454544,1.6195993181818182,22.0,20.496737851111114,1.5972307444444438,90.0,0.0,2.0,75.1,54.9,73.1,69.3,,
685,317.0376400069999,56.44084799999999,22.240701445454544,1.6195993181818182,22.0,20.496737851111114,1.5972307444444438,90.0,0.0,2.0,75.1,54.9,73.1,69.3,,
686,317.0376400069999,56.44084799999999,22.240701445454544,1.6195993181818182,22.0,20.496737851111114,1.5972307444444438,90.0,0.0,2.0,75.1,54.9,73.1,69.3,,
687,317.0376400069999,56.44084799999999,22.240701445454544,1.6195993181818182,22.0,20.496737851111114,1.5972307444444438,90.0,0.0,2.0,75.1,54.9,73.1,69.3,,
688,317.0376400069999,56.44084799999999,22.240701445454544,1.6195993181818182,22.0,20.496737851111114,1.5972307444444438,90.0,0.0,2.0,75.1,54.9,73.1,69.3,,
689,317.0376400069999,56.44084799999999,22.240701445454544,1.6195993181818182,22.0,20.496737851111114,1.5972307444444438,90.0,0.0,2.0,75.1,54.9,73.1,69.3,,
690,317.9652520069999,56.44084799999999,22.240701445454544,1.6195993181818182,22.0,20.335810509890113,1.589872296703296,91.0,0.0,2.0,75.1,54.9,75.3,69.9,,
691,318.7353790069999,56.44084799999999,22.240701445454544,1.6195993181818182,22.0,20.184647797826088,1.5809620217391298,92.0,0.0,2.0,75.1,54.9,80.9,71.6,,
692,320.2316620069999,56.44084799999999,22.240701445454544,1.6195993181818182,22.0,19.900857717021278,1.5632424361702124,94.0,0.0,2.0,75.1,54.9,81.2,72.0,,
693,321.2587360069999,56.44084799999999,22.240701445454544,1.6195993181818182,22.0,19.900857717021278,1.5632424361702124,94.0,0.0,2.0,75.1,54.9,74.7,69.8,,
